bigg_reaction_id	bigg_reaction_name	bigg_reaction_string
PRISM_red_LED_674nm	Spectral decomposition of red LED (674nm)	photonVis_e <-> 0.265727748400781 photon646_h + 0.660147062166474 photon673_u + 0.725321425353414 photon680_u
EX_photonVis_e	Photon emission	photonVis_e <-> 
EX_tgua_e	Thioguanine exchange	tgua_e <-> 
EX_5flura_e	Fluorouracil exchange	5flura_e <-> 
PS_asn__L_c	Incorporation of asn-L residue into a protein	asn__L_c <-> Asn_X_Ser_Thr_c + h2o_c
BIOMASS_Chlamy_auto	Biomass (autotrophic)	0.0370621525868795 ac_c + 0.000504181739366499 acaro_h + 0.27374671737773 ala__L_c + 0.0001008363478733 anxan_u + 0.524141412987151 arab__L_c + 0.150197313959463 arg__L_c + 0.0678310450139509 asn__L_c + 0.0678310450139509 asp__L_c + 0.00118499778717338 asqdca18111Z160_c + 0.00118499778717338 asqdca1819Z160_c + 0.00118721028791856 asqdca1829Z12Z160_c + 0.00118944213542405 asqdca1839Z12Z15Z160_c + 0.00118279351757963 asqdpa18111Z160_c + 0.00118279351757963 asqdpa1819Z160_c + 0.00118499778717338 asqdpa1829Z12Z160_c + 0.00118722131603936 asqdpa1839Z12Z15Z160_c + 29.9486156158559 atp_c + 0.0252634927228827 but_c + 0.0014117088702262 caro_u + 0.01008363478733 cholphya_u + 0.0165468929016698 chlb_u + 0.104205539299296 ctp_c + 0.00242253732192682 cys__L_c + 0.00217969321079621 datp_c + 0.0038750101525266 dctp_c + 0.00172809552004882 dgdg1819Z160_h + 0.000299752158176391 dgdg1819Z1617Z_h + 0.000299752158176391 dgdg1819Z1619Z_h + 0.000400551691635569 dgdg1819Z1627Z10Z_h + 0.000200716672872794 dgdg1819Z1634Z7Z10Z_h + 0.000200716672872794 dgdg1819Z1637Z10Z13Z_h + 0.00333054322361735 dgdg1829Z12Z160_h + 0.000300410486233575 dgdg1829Z12Z1617Z_h + 0.000300410486233575 dgdg1829Z12Z1619Z_h + 0.000535244460994118 dgdg1829Z12Z1627Z10Z_h + 0.000268212593089439 dgdg1829Z12Z1634Z7Z10Z_h + 0.000268212593089439 dgdg1829Z12Z1637Z10Z13Z_h + 0.0024032838898686 dgdg1839Z12Z15Z160_h + 0.000536431073456483 dgdg1839Z12Z15Z1627Z10Z_h + 0.000739223437523607 dgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000739223437523607 dgdg1839Z12Z15Z1637Z10Z13Z_h + 0.000269407106418379 dgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 0.0038750101525266 dgtp_c + 7.69559931993822e-05 dgts16018111Z_c + 7.69559931993822e-05 dgts1601819Z_c + 0.00111119218680072 dgts1601829Z12Z_c + 0.00389987436850171 dgts1601835Z9Z12Z_c + 0.00209495449470286 dgts1601845Z9Z12Z15Z_c + 7.43345991157087e-05 dgts18111Z18111Z_c + 7.43345991157087e-05 dgts18111Z1819Z_c + 0.000201232727944239 dgts18111Z1829Z12Z_c + 0.000403534983759888 dgts18111Z1835Z9Z12Z_c + 0.000269736582779686 dgts18111Z1845Z9Z12Z15Z_c + 7.43345991157087e-05 dgts1819Z18111Z_c + 7.43345991157087e-05 dgts1819Z1819Z_c + 0.000201232727944239 dgts1819Z1829Z12Z_c + 0.000403534983759888 dgts1819Z1835Z9Z12Z_c + 0.000269736582779686 dgts1819Z1845Z9Z12Z15Z_c + 7.45306399793478e-05 dgts1829Z12Z18111Z_c + 7.45306399793478e-05 dgts1829Z12Z1819Z_c + 0.000403529675066966 dgts1829Z12Z1829Z12Z_c + 0.00161841949667812 dgts1829Z12Z1835Z9Z12Z_c + 7.51260097872796e-05 dgts1829Z12Z1845Z9Z12Z15Z_c + 0.00033627915313324 dgts1839Z12Z15Z18111Z_c + 0.00033627915313324 dgts1839Z12Z15Z1819Z_c + 0.00108182884876041 dgts1839Z12Z15Z1835Z9Z12Z_c + 0.000406767159364802 dgts1839Z12Z15Z1845Z9Z12Z15Z_c + 0.00217969321079621 dttp_c + 0.69699640498975 gal_c + 0.0811550002845484 gln__L_c + 0.0811550002845484 glu__L_c + 0.10295783618189 gly_c + 0.0120835220947945 glyc_c + 0.104205539299296 gtp_c + 29.89 h2o_c + 0.00121126866096341 his__L_c + 0.032704253846012 ile__L_c + 0.0823662689455118 leu__L_c + 0.000655436261176449 loroxan_u + 0.00126045434841625 lut_u + 0.0181690299144511 lys__L_c + 0.328362750795171 man_c + 0.00242253732192682 met__L_c + 0.000200492669928884 mgdg1829Z12Z160_h + 0.000201030469298465 mgdg1829Z12Z1617Z_h + 0.000201030469298465 mgdg1829Z12Z1619Z_h + 0.000403142323204895 mgdg1829Z12Z1627Z10Z_h + 0.000404224143785702 mgdg1829Z12Z1634Z7Z10Z_h + 0.000404224143785702 mgdg1829Z12Z1637Z10Z13Z_h + 0.00324253769475433 mgdg1829Z12Z1644Z7Z10Z13Z_h + 0.000201030469298465 mgdg1839Z12Z15Z160_h + 0.000404229540492649 mgdg1839Z12Z15Z1627Z10Z_h + 0.00324253769475433 mgdg1839Z12Z15Z1634Z7Z10Z_h + 0.00324253769475433 mgdg1839Z12Z15Z1637Z10Z13Z_h + 0.0284491345244719 mgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 0.000554599913303149 neoxan_u + 0.00191944419348808 pail18111Z160_c + 0.000258386718354164 pail1819Z160_c + 0.00234571272504153 pe1801835Z9Z12Z_c + 0.000653356694967828 pe1801845Z9Z12Z15Z_c + 0.00310732956614611 pe18111Z1835Z9Z12Z_c + 0.000127175213587492 pe18111Z1845Z9Z12Z15Z_c + 9.41615020044276e-05 pe1819Z1835Z9Z12Z_c + 3.85379435113614e-06 pe1819Z1845Z9Z12Z15Z_c + 0.000196543511907943 pe1829Z12Z1835Z9Z12Z_c + 0.000611114335905723 pg18111Z160_h + 0.000449362395400581 pg18111Z1613E_h + 0.000611114335905723 pg1819Z160_h + 0.000449362395400581 pg1819Z1613E_h + 0.000735310439737744 pg1829Z12Z160_h + 0.00335883033964341 pg1829Z12Z1613E_h + 0.000737304220897333 pg1839Z12Z15Z160_h + 0.00123218140609655 pg1839Z12Z15Z1613E_h + 0.0339155225069755 phe__L_c + 0.0300460199067538 ppa_c + 0.047239477777573 pro__L_c + 1.0378367394767e-06 rhodopsin_s + 0.020591567236378 ser__L_c + 0.00244536402380498 sqdg160_h + 0.000483214668910129 sqdg18111Z160_h + 0.000483214668910129 sqdg1819Z160_h + 0.00072660276220152 sqdg1829Z12Z160_h + 0.000776961298962058 sqdg1839Z12Z15Z160_h + 0.00640792755195841 starch300_h + 0.00132862622505935 tag16018111Z160_c + 0.00128536231401477 tag16018111Z180_c + 0.00128838356382488 tag16018111Z18111Z_c + 0.00128838356382488 tag16018111Z1819Z_c + 0.00129445373984692 tag16018111Z1835Z9Z12Z_c + 0.00129750272562895 tag16018111Z1845Z9Z12Z15Z_c + 0.00132862622505935 tag1601819Z160_c + 0.00128536231401477 tag1601819Z180_c + 0.00128838356382488 tag1601819Z18111Z_c + 0.00128838356382488 tag1601819Z1819Z_c + 0.00129445373984692 tag1601819Z1835Z9Z12Z_c + 0.00129750272562895 tag1601819Z1845Z9Z12Z15Z_c + 0.00128536231401477 tag1801819Z160_c + 0.0012448271433403 tag1801819Z180_c + 0.00124766063160942 tag1801819Z18111Z_c + 0.00124766063160942 tag1801819Z1819Z_c + 0.00125335229498813 tag1801819Z1835Z9Z12Z_c + 0.00125621051839739 tag1801819Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag18111Z18111Z160_c + 0.00124766063160942 tag18111Z18111Z180_c + 0.00125050704853681 tag18111Z18111Z18111Z_c + 0.00125050704853681 tag18111Z18111Z1819Z_c + 0.00125622477100428 tag18111Z18111Z1835Z9Z12Z_c + 0.00125909612558332 tag18111Z18111Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag18111Z1819Z160_c + 0.00124766063160942 tag18111Z1819Z180_c + 0.00125050704853681 tag18111Z1819Z18111Z_c + 0.00125050704853681 tag18111Z1819Z1819Z_c + 0.00125622477100428 tag18111Z1819Z1835Z9Z12Z_c + 0.00125909612558332 tag18111Z1819Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag1819Z18111Z160_c + 0.00124766063160942 tag1819Z18111Z180_c + 0.00125050704853681 tag1819Z18111Z18111Z_c + 0.00125050704853681 tag1819Z18111Z1819Z_c + 0.00125622477100428 tag1819Z18111Z1835Z9Z12Z_c + 0.00125909612558332 tag1819Z18111Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag1819Z1819Z160_c + 0.00124766063160942 tag1819Z1819Z180_c + 0.00125050704853681 tag1819Z1819Z18111Z_c + 0.00125050704853681 tag1819Z1819Z1819Z_c + 0.00125622477100428 tag1819Z1819Z1835Z9Z12Z_c + 0.00125909612558332 tag1819Z1819Z1845Z9Z12Z15Z_c + 0.0823662689455118 thr__L_c + 0.00121126866096341 trp__L_c + 0.00121126866096341 tyr__L_c + 0.0586156158558537 utp_c + 0.0593521643872071 val__L_c + 0.000352927217556549 vioxan_u + 0.000302509043619899 zeax_u <-> 29.89 adp_c + 29.89 h_c + 29.89 pi_c
BIOMASS_Chlamy_mixo	Biomass (mixotrophic)	0.0370621525868795 ac_c + 3.95421018705422e-06 acaro_h + 0.279255294881266 ala__L_c + 7.90842037410844e-07 anxan_u + 0.524141412987151 arab__L_c + 0.093656422877759 arg__L_c + 0.0695383636530289 asn__L_c + 0.0695383636530289 asp__L_c + 0.00118499778717338 asqdca18111Z160_c + 0.00118499778717338 asqdca1819Z160_c + 0.00118721028791856 asqdca1829Z12Z160_c + 0.00118944213542405 asqdca1839Z12Z15Z160_c + 0.00118279351757963 asqdpa18111Z160_c + 0.00118279351757963 asqdpa1819Z160_c + 0.00118499778717338 asqdpa1829Z12Z160_c + 0.00118722131603936 asqdpa1839Z12Z15Z160_c + 29.9486156158559 atp_c + 0.0252634927228827 but_c + 1.10717885237518e-05 caro_u + 0.0078428270568122 cholphya_u + 0.0143406405147805 chlb_u + 0.104205539299296 ctp_c + 0.0122426696572234 cys__L_c + 0.00217969321079621 datp_c + 0.0038750101525266 dctp_c + 0.00172809552004882 dgdg1819Z160_h + 0.000299752158176391 dgdg1819Z1617Z_h + 0.000299752158176391 dgdg1819Z1619Z_h + 0.000400551691635569 dgdg1819Z1627Z10Z_h + 0.000200716672872794 dgdg1819Z1634Z7Z10Z_h + 0.000200716672872794 dgdg1819Z1637Z10Z13Z_h + 0.00333054322361735 dgdg1829Z12Z160_h + 0.000300410486233575 dgdg1829Z12Z1617Z_h + 0.000300410486233575 dgdg1829Z12Z1619Z_h + 0.000535244460994118 dgdg1829Z12Z1627Z10Z_h + 0.000268212593089439 dgdg1829Z12Z1634Z7Z10Z_h + 0.000268212593089439 dgdg1829Z12Z1637Z10Z13Z_h + 0.0024032838898686 dgdg1839Z12Z15Z160_h + 0.000536431073456483 dgdg1839Z12Z15Z1627Z10Z_h + 0.000739223437523607 dgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000739223437523607 dgdg1839Z12Z15Z1637Z10Z13Z_h + 0.000269407106418379 dgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 0.0038750101525266 dgtp_c + 7.69559931993822e-05 dgts16018111Z_c + 7.69559931993822e-05 dgts1601819Z_c + 0.00111119218680072 dgts1601829Z12Z_c + 0.00389987436850171 dgts1601835Z9Z12Z_c + 0.00209495449470286 dgts1601845Z9Z12Z15Z_c + 7.43345991157087e-05 dgts18111Z18111Z_c + 7.43345991157087e-05 dgts18111Z1819Z_c + 0.000201232727944239 dgts18111Z1829Z12Z_c + 0.000403534983759888 dgts18111Z1835Z9Z12Z_c + 0.000269736582779686 dgts18111Z1845Z9Z12Z15Z_c + 7.43345991157087e-05 dgts1819Z18111Z_c + 7.43345991157087e-05 dgts1819Z1819Z_c + 0.000201232727944239 dgts1819Z1829Z12Z_c + 0.000403534983759888 dgts1819Z1835Z9Z12Z_c + 0.000269736582779686 dgts1819Z1845Z9Z12Z15Z_c + 7.45306399793478e-05 dgts1829Z12Z18111Z_c + 7.45306399793478e-05 dgts1829Z12Z1819Z_c + 0.000403529675066966 dgts1829Z12Z1829Z12Z_c + 0.00161841949667812 dgts1829Z12Z1835Z9Z12Z_c + 7.51260097872796e-05 dgts1829Z12Z1845Z9Z12Z15Z_c + 0.00033627915313324 dgts1839Z12Z15Z18111Z_c + 0.00033627915313324 dgts1839Z12Z15Z1819Z_c + 0.00108182884876041 dgts1839Z12Z15Z1835Z9Z12Z_c + 0.000406767159364802 dgts1839Z12Z15Z1845Z9Z12Z15Z_c + 0.00217969321079621 dttp_c + 0.69699640498975 gal_c + 0.0918200224291755 gln__L_c + 0.0918200224291755 glu__L_c + 0.113856827812178 gly_c + 0.0120835220947945 glyc_c + 0.104205539299296 gtp_c + 29.89 h2o_c + 0.0127323764435123 his__L_c + 0.0379522759373925 ile__L_c + 0.0930442893948978 leu__L_c + 5.14047324317048e-06 loroxan_u + 9.88552546763554e-06 lut_u + 0.0306066741430585 lys__L_c + 0.328362750795171 man_c + 0.0127323764435123 met__L_c + 0.000200492669928884 mgdg1829Z12Z160_h + 0.000201030469298465 mgdg1829Z12Z1617Z_h + 0.000201030469298465 mgdg1829Z12Z1619Z_h + 0.000403142323204895 mgdg1829Z12Z1627Z10Z_h + 0.000404224143785702 mgdg1829Z12Z1634Z7Z10Z_h + 0.000404224143785702 mgdg1829Z12Z1637Z10Z13Z_h + 0.00324253769475433 mgdg1829Z12Z1644Z7Z10Z13Z_h + 0.000201030469298465 mgdg1839Z12Z15Z160_h + 0.000404229540492649 mgdg1839Z12Z15Z1627Z10Z_h + 0.00324253769475433 mgdg1839Z12Z15Z1634Z7Z10Z_h + 0.00324253769475433 mgdg1839Z12Z15Z1637Z10Z13Z_h + 0.0284491345244719 mgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 4.34963120575964e-06 neoxan_u + 0.00191944419348808 pail18111Z160_c + 0.000258386718354164 pail1819Z160_c + 0.00234571272504153 pe1801835Z9Z12Z_c + 0.000653356694967828 pe1801845Z9Z12Z15Z_c + 0.00310732956614611 pe18111Z1835Z9Z12Z_c + 0.000127175213587492 pe18111Z1845Z9Z12Z15Z_c + 9.41615020044276e-05 pe1819Z1835Z9Z12Z_c + 3.85379435113614e-06 pe1819Z1845Z9Z12Z15Z_c + 0.000196543511907943 pe1829Z12Z1835Z9Z12Z_c + 0.000611114335905723 pg18111Z160_h + 0.000449362395400581 pg18111Z1613E_h + 0.000611114335905723 pg1819Z160_h + 0.000449362395400581 pg1819Z1613E_h + 0.000735310439737744 pg1829Z12Z160_h + 0.00335883033964341 pg1829Z12Z1613E_h + 0.000737304220897333 pg1839Z12Z15Z160_h + 0.00123218140609655 pg1839Z12Z15Z1613E_h + 0.0400335297791205 phe__L_c + 0.0300460199067538 ppa_c + 0.0519089193466272 pro__L_c + 1.0378367394767e-06 rhodopsin_s + 0.0208125384172798 ser__L_c + 0.00244536402380498 sqdg160_h + 0.000483214668910129 sqdg18111Z160_h + 0.000483214668910129 sqdg1819Z160_h + 0.00072660276220152 sqdg1829Z12Z160_h + 0.000776961298962058 sqdg1839Z12Z15Z160_h + 0.00640792755195841 starch300_h + 0.00132862622505935 tag16018111Z160_c + 0.00128536231401477 tag16018111Z180_c + 0.00128838356382488 tag16018111Z18111Z_c + 0.00128838356382488 tag16018111Z1819Z_c + 0.00129445373984692 tag16018111Z1835Z9Z12Z_c + 0.00129750272562895 tag16018111Z1845Z9Z12Z15Z_c + 0.00132862622505935 tag1601819Z160_c + 0.00128536231401477 tag1601819Z180_c + 0.00128838356382488 tag1601819Z18111Z_c + 0.00128838356382488 tag1601819Z1819Z_c + 0.00129445373984692 tag1601819Z1835Z9Z12Z_c + 0.00129750272562895 tag1601819Z1845Z9Z12Z15Z_c + 0.00128536231401477 tag1801819Z160_c + 0.0012448271433403 tag1801819Z180_c + 0.00124766063160942 tag1801819Z18111Z_c + 0.00124766063160942 tag1801819Z1819Z_c + 0.00125335229498813 tag1801819Z1835Z9Z12Z_c + 0.00125621051839739 tag1801819Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag18111Z18111Z160_c + 0.00124766063160942 tag18111Z18111Z180_c + 0.00125050704853681 tag18111Z18111Z18111Z_c + 0.00125050704853681 tag18111Z18111Z1819Z_c + 0.00125622477100428 tag18111Z18111Z1835Z9Z12Z_c + 0.00125909612558332 tag18111Z18111Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag18111Z1819Z160_c + 0.00124766063160942 tag18111Z1819Z180_c + 0.00125050704853681 tag18111Z1819Z18111Z_c + 0.00125050704853681 tag18111Z1819Z1819Z_c + 0.00125622477100428 tag18111Z1819Z1835Z9Z12Z_c + 0.00125909612558332 tag18111Z1819Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag1819Z18111Z160_c + 0.00124766063160942 tag1819Z18111Z180_c + 0.00125050704853681 tag1819Z18111Z18111Z_c + 0.00125050704853681 tag1819Z18111Z1819Z_c + 0.00125622477100428 tag1819Z18111Z1835Z9Z12Z_c + 0.00125909612558332 tag1819Z18111Z1845Z9Z12Z15Z_c + 0.00128838356382488 tag1819Z1819Z160_c + 0.00124766063160942 tag1819Z1819Z180_c + 0.00125050704853681 tag1819Z1819Z18111Z_c + 0.00125050704853681 tag1819Z1819Z1819Z_c + 0.00125622477100428 tag1819Z1819Z1835Z9Z12Z_c + 0.00125909612558332 tag1819Z1819Z1845Z9Z12Z15Z_c + 0.03452432843337 thr__L_c + 0.00159154705543904 trp__L_c + 0.00159154705543904 tyr__L_c + 0.0586156158558537 utp_c + 0.0642740157004228 val__L_c + 2.76794713093795e-06 vioxan_u + 2.37252611223253e-06 zeax_u <-> 29.89 adp_c + 29.89 h_c + 29.89 pi_c
DM_apotfen_h		apotfen_h <-> 
DM_asnglcnacglcnacman_man_man_c		asnglcnacglcnacman_man_man_c <-> 
DM_bhb_m		bhb_m <-> 
DM_bhb_x		bhb_x <-> 
DM_cat_c		cat_c <-> 
DM_icit_h		icit_h <-> 
DM_na1_c	Sink na1	na1_c <-> 
DM_na1_x	Demand for  Sodium,  Peroxisomal	na1_x <-> 
DM_o2D_u	Demand removing dummy o2 from system	o2D_u <-> 
DM_photon298_c		photon298_c <-> 
DM_photon438_u		photon438_u <-> 
DM_photon680_u		photon680_u <-> 
DM_udg_m		udg_m <-> 
2PGLYCth	2-Phosphoglycolate transport via passive diffusion, chloroplast	2pglyc_h <-> 2pglyc_c
2PGth	Glycerate transport, chloroplast	2pg_c <-> 2pg_h
3MOBth	3-Methyl-2-oxobutanoate transport, chloroplast	3mob_c <-> 3mob_h
3PG_pi_thr	3-Phospho-D-glycerate transport via triose phosphate translocator (from chloroplast)	3pg_c + pi_h <-> 3pg_h + pi_c
4ABUTth	4-aminobutanoate transport via diffusion, chloroplast	4abut_c <-> 4abut_h
4ABUTthi	Gamma-aminobutyric acid permease, chloroplast	4abut_c + h_c <-> 4abut_h + h_h
5MTAth	5-Methylthioadenosine transport via diffusion, chloroplast	5mta_c <-> 5mta_h
6PGLthr	6-phospho-D-glucono-1,5-lactone transport via diffusion, chloroplast	6pgl_c <-> 6pgl_h
ACSERthi	Efflux pump for O-acetylserine, chloroplast	acser_h <-> acser_c
ACth	Acetate transport, chloroplast	ac_c <-> ac_h
AMETt2h	S-Adenosyl-L-methionine reversible transport, chloroplast	ahcys_c + amet_h <-> ahcys_h + amet_c
AMPth	AMP transport, chloroplast	amp_c <-> amp_h
ASPSAth	Aspartate semialdehyde transport, chloroplast	aspsa_c <-> aspsa_h
ASPth	Amino acid transporter (asp-L), chloroplast	asp__L_c + h_c <-> asp__L_h + h_h
ATP_3h_th	ADP/ATP transporter, chloroplast	adp_c + atp_h + 3.0 h_c <-> adp_h + atp_c + 3.0 h_h
CMPth	CMP transport via diffusion, chloroplast	cmp_c <-> cmp_h
CO2th	CO2 chloroplast transport	co2_c <-> co2_h
CYSth	Cysteine transport, chloroplast	cys__L_c <-> cys__L_h
DHAP_pi_thr	Dihydroxyacetone phosphate transport via triose-phosphate translocator (from chloroplast)	dhap_c + pi_h <-> dhap_h + pi_c
DMPPth	Dimethylallyl-diphosphate transport	dmpp_h <-> dmpp_c
ETOHth	Ethanol transport to chloroplast (diffusion)	etoh_c <-> etoh_h
F6P_pi_thi	Fructose-6-phosphate transport via hexose-phosphate translocator, chloroplast	f6p_B_h + pi_c <-> f6p_B_c + pi_h
FA1619Zh	Fatty acid transport (16:1(9Z))	hdcea_h <-> hdcea_c
FA180h	Fatty acid transport (18:0)	ocdca_h <-> ocdca_c
FADH2th	FADH2 transport, chloroplast	fadh2_c <-> fadh2_h
G1P_pi_th	Glucose 1-phosphate:pi antiporter, chloroplast	g1p_c + pi_h <-> g1p_h + pi_c
G3P_pi_thr	Glyceraldehyde 3-phosphate transport via triose-phosphate translocator (from chloroplast)	g3p_c + pi_h <-> g3p_h + pi_c
G6PA_pi_th	Alpha-glucose 6-phosphate:pi antiporter, chloroplast	g6p_A_c + pi_h <-> g6p_A_h + pi_c
G6PB_pi_th	Beta-glucose 6-phosphate:pi antiporter, chloroplast	g6p_B_c + pi_h <-> g6p_B_h + pi_c
GLNth	Vacuolar amino acid transporter (gln-L), chloroplast	gln__L_c + h_c <-> gln__L_h + h_h
GLUNA1th	Glutamate:Na+ symporter, chloroplast	glu__L_h + na1_h <-> glu__L_c + na1_c
GLYC3Pth	Glycerol 3-phosphate transport (chloroplast)	glyc3p_h <-> glyc3p_c
GLYCLTth	Glycolate transport, chloroplast	glyclt_c <-> glyclt_h
GLYNA1th	Neutral amino acid transporter (gly), chloroplast	gly_c + na1_c <-> gly_h + na1_h
GLYth	Amino acid transporter (gly), chloroplast	gly_c + h_c <-> gly_h + h_h
GRDPth	Geranyl pyrophosphate transport	grdp_h <-> grdp_c
H2th	Hydrogen transport, chloroplast	h2_c <-> h2_h
HCO3_h_thi	Hco3 transport, chloroplast	h_c + hco3_c <-> h_h + hco3_h
HCYSth	Homocysteine transport, chloropalst	hcys__L_c <-> hcys__L_h
IPDPth	Isopentenyl-diphosphate transport	ipdp_h <-> ipdp_c
MANth	Mannose transport, chloroplast	man_c <-> man_h
NA1ATPaseh	Na+-translocating F-type ATPase, chloroplast	atp_h + h2o_h + na1_h <-> adp_h + h_h + na1_c + pi_h
NA1Hth	Na+/H+ antiporter, chloroplast	h_h + na1_c <-> h_c + na1_h
NA1th	Voltage-sensitive Na+ channel, chloroplast	na1_c <-> na1_h
NADth	Nad transport, chloroplast	nad_c <-> nad_h
PAPSPAPthr	PAPS:PAP antiporter, chloroplast	pap_c + paps_h <-> pap_h + paps_c
PINA1th	Pi:Na+ symporter, chloroplast	na1_h + pi_h <-> na1_c + pi_c
PPCOAth	Propanoyl-CoA transport, chloroplast	ppcoa_c <-> ppcoa_h
PPHNth	Prephenate transport, chloroplast	pphn_c <-> pphn_h
PPIth	PPI chloroplast transport	h_h + ppi_h <-> ppi_c
PYRth	Pyruvate transport by free diffusion, chloroplast	pyr_c <-> pyr_h
TSULth	Thiosulfate porter, chloroplast	atp_c + h2o_c + tsul_c <-> adp_c + h_c + pi_c + tsul_h
TYRth	Tyrosine permease, chloroplast	h_c + tyr__L_c <-> h_h + tyr__L_h
UDPGALth	UDP-galactose:UMP antiporter, chloroplast	udpgal_c + ump_h <-> udpgal_h + ump_c
UDPGth	UDP-glucose antiporter, chloroplast	udp_h + udpg_c <-> udp_c + udpg_h
UDPth	UDP transport via diffusion, chloroplast	udp_c <-> h_h + udp_h
VALth	Amino acid transporter (val-L), chloroplast	h_c + val__L_c <-> h_h + val__L_h
5FLURAt	Nucleobase transport, fluorouracil (extracellular)	5flura_e <-> 5flura_c
5FTHFt	5-Formyltetrahydrofolate uptake carrier, plasma membrane	5fthf_e + h_e <-> 5fthf_c + h_c
6MPURt	Nucleobase transport, 6-mercaptopurine (extracellular)	6mpur_e <-> 6mpur_c
GLNt	L-glutamine transport via diffusion	gln__L_e <-> gln__L_c
LIDOt	Lidocaine transport (extracellular)	lido_e <-> lido_c
MEGLYXYLt	Monoethylglycinexylidide transport (extracellular)	meglyxyl_e <-> meglyxyl_c
PAIL18111Z160t	Aminophospholipid translocase (pail18111Z160), extracellular	atp_c + h2o_c + pail18111Z160_c <-> adp_c + h_c + pail18111Z160_e + pi_c
PAIL1819Z160t	Aminophospholipid translocase (pail1819Z160), extracellular	atp_c + h2o_c + pail1819Z160_c <-> adp_c + h_c + pail1819Z160_e + pi_c
PE1801819Zt	Aminophospholipid translocase (pe1801819Z), extracellular	atp_c + h2o_c + pe1801819Z_c <-> adp_c + h_c + pe1801819Z_e + pi_c
PE1819Z1829Z12Zt	Aminophospholipid translocase (pe1819Z1829Z12Z), extracellular	atp_c + h2o_c + pe1819Z1829Z12Z_c <-> adp_c + h_c + pe1819Z1829Z12Z_e + pi_c
PE1819Z1835Z9Z12Zt	Aminophospholipid translocase (pe1819Z1835Z9Z12Z), extracellular	atp_c + h2o_c + pe1819Z1835Z9Z12Z_c <-> adp_c + h_c + pe1819Z1835Z9Z12Z_e + pi_c
PG18111Z160t	Aminophospholipid translocase (pg18111Z160), extracellular	atp_c + h2o_c + pg18111Z160_c <-> adp_c + h_c + pg18111Z160_e + pi_c
PG1819Z160t	Aminophospholipid translocase (pg1819Z160), extracellular	atp_c + h2o_c + pg1819Z160_c <-> adp_c + h_c + pg1819Z160_e + pi_c
PGP1819Z160t	Aminophospholipid translocase (pgp1819Z160), extracellular	atp_c + h2o_c + pgp1819Z160_c <-> adp_c + h_c + pgp1819Z160_e + pi_c
SELTt	Selenite transport via diffusion, cytosol	slnt_e <-> slnt_c
SUCCt	Succinate transport via diffusion	succ_e <-> succ_c
TEGAt	Nucleobase transport, tegafur (extracellular)	tega_e <-> tega_c
TGUAt	Nucleobase transport, thioguanine (extracellular)	tgua_e <-> tgua_c
TSULt	Thiosulfate transport, extracellular	tsul_e <-> tsul_c
URATEt_1	Urate permease	h_e + urate_e <-> h_c + urate_c
UREAt_1	Urea active transporter, extracellular	na1_e + urea_e <-> na1_c + urea_c
ACCOAts	Acetyl-CoA transport (eyespot)	accoa_h <-> accoa_s
COAts	CoA transport (eyespot)	coa_h <-> coa_s
NADHts	Nadh transport, eyespot	nadh_h <-> nadh_s
NADts	Nad transport, eyespot	nad_h <-> nad_s
NADPHtf	NADPH transport, flagella	nadph_c <-> nadph_f
NADPtf	NADP transport, flagella	nadp_c <-> nadp_f
OAAtf	Oxaloacetate transport via diffusion, flagellum	oaa_c <-> oaa_f
H2Otf	H2O periplasm transport	h2o_c <-> h2o_f
PItf	Phosphate transport, periplasm	h_c + pi_c <-> h_f + pi_f
3PGtx	3-Phospho-D-glycerate transport, glycosome to cytosol	3pg_x <-> 3pg_c
ACCOAtx	Acetyl-CoA:CoA antiporter, glyoxysomal	accoa_c + coa_x <-> accoa_x + coa_c
CITx	Citrate transport, glyoxysome	cit_c <-> cit_x
COA_h_tx	CoA transport, glyxosyome	coa_c + h_c <-> coa_x + h_x
FA160COAabcp_1	Fatty acyl-CoA peroxisomal transport via ABC system (16:0)	atp_c + h2o_c + pmtcoa_c <-> adp_c + h_c + pi_c + pmtcoa_x
ALANA1tx	Neutral amino acid transporter (ala-L), glyoxysomal	ala__L_c + na1_c <-> ala__L_x + na1_x
GLYtx	Amino acid transporter (gly), glyoxysomal	gly_c + h_c <-> gly_x + h_x
AHCYStg	S-Adenosylhomocysteine transport, Golgi	ahcys_c <-> ahcys_g
AMETtg	S-Adenosyl-L-methionine transport (Golgi)	amet_c <-> amet_g
1ACPCtm	1-Aminocyclopropane-1-carboxylate transport, mitochondria	1acpc_c <-> 1acpc_m
2PGtm	Glycerate transport, mitochondria	2pg_c <-> 2pg_m
